ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2018,1,9,10,1,0,0.00,7,7.00,5,10.00,1,2.00,0,0.00,13,19.00
2018,1,9,11,1,0,0.00,14,14.00,35,80.00,5,14.00,0,0.00,54,108.00
2018,1,9,12,1,0,0.00,12,13.00,62,140.00,2,6.00,0,0.00,76,159.00
2018,1,9,13,1,0,0.00,20,26.00,77,170.00,3,6.00,0,0.00,101,204.00
2018,1,9,14,1,0,0.00,19,28.00,85,184.00,1,2.00,0,0.00,105,214.00
2018,1,9,15,1,0,0.00,7,12.00,65,134.00,1,2.00,0,0.00,73,148.00
2018,1,9,16,1,0,0.00,7,10.00,9,18.00,0,0.00,0,0.00,16,28.00
2018,1,10,7,2,0,0.00,6,8.00,19,42.00,2,4.00,0,0.00,27,54.00
2018,1,10,8,2,0,0.00,8,13.00,68,148.00,2,4.00,0,0.00,79,173.00
2018,1,10,9,2,0,0.00,11,13.00,46,100.00,1,2.00,0,0.00,58,115.00
2018,1,10,10,2,0,0.00,22,26.00,41,84.00,2,4.00,0,0.00,65,114.00
2018,1,10,11,2,0,0.00,20,23.00,57,128.00,4,10.00,0,0.00,81,161.00
2018,1,10,12,2,0,0.00,11,12.00,51,106.00,1,2.00,0,0.00,63,120.00
2018,1,10,13,2,0,0.00,20,28.00,82,180.00,2,3.00,0,0.00,104,211.00
2018,1,10,14,2,0,0.00,16,21.00,69,154.00,1,4.00,0,0.00,86,179.00
2018,1,10,15,2,0,0.00,17,24.00,73,152.00,1,2.00,0,0.00,91,178.00
2018,1,10,16,2,0,0.00,9,10.00,10,20.00,0,0.00,0,0.00,19,30.00
2018,1,11,7,3,0,0.00,5,11.00,20,50.00,0,0.00,0,0.00,25,61.00
2018,1,11,8,3,0,0.00,3,4.00,64,136.00,1,2.00,0,0.00,68,142.00
2018,1,11,9,3,0,0.00,9,11.00,78,166.00,3,6.00,0,0.00,90,183.00
2018,1,11,10,3,0,0.00,9,14.00,49,104.00,1,4.00,0,0.00,59,122.00
2018,1,11,11,3,0,0.00,11,14.00,49,108.00,1,2.00,0,0.00,61,124.00
2018,1,11,12,3,0,0.00,15,17.00,68,144.00,2,4.00,0,0.00,85,165.00
2018,1,11,13,3,0,0.00,12,19.00,83,172.00,1,2.00,0,0.00,96,193.00
2018,1,11,14,3,0,0.00,19,29.00,70,150.00,0,0.00,0,0.00,89,179.00
2018,1,11,15,3,0,0.00,15,16.00,46,96.00,0,0.00,0,0.00,61,112.00
2018,1,11,16,3,0,0.00,11,12.00,17,34.00,1,2.00,0,0.00,29,48.00
2018,1,11,17,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,1,12,7,4,0,0.00,3,3.00,0,0.00,0,0.00,0,0.00,3,3.00
2018,1,12,8,4,0,0.00,9,16.00,65,148.00,0,0.00,0,0.00,74,164.00
2018,1,12,9,4,0,0.00,15,19.00,79,174.00,1,2.00,0,0.00,96,196.00
2018,1,12,10,4,0,0.00,16,19.00,49,104.00,0,0.00,0,0.00,65,123.00
2018,1,12,11,4,0,0.00,19,24.00,59,137.00,3,6.00,0,0.00,81,167.00
2018,1,12,12,4,0,0.00,12,19.00,46,98.00,4,8.00,0,0.00,62,125.00
2018,1,12,13,4,0,0.00,17,23.00,86,180.00,3,8.00,0,0.00,106,211.00
2018,1,12,14,4,0,0.00,16,19.00,71,152.00,0,0.00,0,0.00,88,176.00
2018,1,12,15,4,0,0.00,20,22.00,73,158.00,1,2.00,0,0.00,94,182.00
2018,1,12,16,4,0,0.00,9,12.00,8,16.00,0,0.00,0,0.00,17,28.00
2018,1,12,17,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,1,13,7,5,0,0.00,5,7.00,20,50.00,2,4.00,0,0.00,27,61.00
2018,1,13,8,5,0,0.00,11,18.00,80,188.00,1,4.00,0,0.00,92,210.00
2018,1,13,9,5,0,0.00,24,38.00,108,240.00,0,0.00,0,0.00,132,278.00
2018,1,13,10,5,0,0.00,27,37.00,108,238.00,1,4.00,0,0.00,136,279.00
2018,1,13,11,5,0,0.00,19,23.00,70,140.00,0,0.00,0,0.00,89,163.00
2018,1,15,7,0,0,0.00,7,10.00,27,60.00,1,2.00,0,0.00,35,72.00
2018,1,15,8,0,0,0.00,10,11.00,75,170.00,2,4.00,0,0.00,87,185.00
2018,1,15,9,0,0,0.00,13,19.00,96,204.00,1,2.00,0,0.00,110,225.00
2018,1,15,10,0,0,0.00,17,18.00,52,110.00,1,2.00,0,0.00,70,130.00
2018,1,15,11,0,0,0.00,12,13.00,53,120.00,1,2.00,0,0.00,66,135.00
2018,1,15,12,0,0,0.00,21,28.00,67,154.00,2,4.00,0,0.00,90,186.00
2018,1,15,13,0,0,0.00,20,31.00,75,160.00,3,6.00,0,0.00,98,197.00
2018,1,15,14,0,0,0.00,18,30.00,85,182.00,1,2.00,0,0.00,104,214.00
2018,1,15,15,0,0,0.00,11,14.00,60,122.00,2,4.00,0,0.00,73,140.00
2018,1,15,16,0,0,0.00,10,12.00,4,8.00,0,0.00,0,0.00,14,20.00
2018,1,16,7,1,0,0.00,10,12.00,14,34.00,0,0.00,0,0.00,24,46.00
2018,1,16,8,1,0,0.00,11,15.00,64,138.00,1,2.00,0,0.00,76,155.00
2018,1,16,9,1,0,0.00,12,13.00,77,168.00,3,6.00,0,0.00,92,187.00
2018,1,16,10,1,0,0.00,14,20.00,39,80.00,2,4.00,0,0.00,55,104.00
2018,1,16,11,1,0,0.00,22,25.00,36,76.00,3,8.00,0,0.00,61,109.00
2018,1,16,12,1,0,0.00,13,20.00,64,142.00,2,6.00,0,0.00,80,169.00
2018,1,16,13,1,0,0.00,11,17.00,79,174.00,1,2.00,0,0.00,91,193.00
2018,1,16,14,1,0,0.00,12,22.00,74,157.00,0,0.00,0,0.00,86,179.00
2018,1,16,15,1,0,0.00,11,14.00,53,112.00,0,0.00,0,0.00,64,126.00
2018,1,16,16,1,0,0.00,4,5.00,3,6.00,0,0.00,0,0.00,7,11.00
2018,1,17,7,2,0,0.00,4,8.00,19,50.00,0,0.00,0,0.00,23,58.00
2018,1,17,8,2,0,0.00,5,6.00,53,118.00,1,2.00,0,0.00,59,126.00
2018,1,17,9,2,0,0.00,12,16.00,75,160.00,0,0.00,0,0.00,87,176.00
2018,1,17,10,2,0,0.00,15,18.00,36,73.00,0,0.00,0,0.00,51,91.00
2018,1,17,11,2,0,0.00,16,19.00,55,124.00,2,4.00,0,0.00,73,147.00
2018,1,17,12,2,0,0.00,14,23.00,32,70.00,0,0.00,0,0.00,47,100.00
2018,1,17,13,2,0,0.00,17,26.00,65,140.00,2,6.00,0,0.00,84,172.00
2018,1,17,14,2,0,0.00,22,31.00,51,108.00,1,2.00,0,0.00,74,141.00
2018,1,17,15,2,0,0.00,17,24.00,60,126.00,1,2.00,0,0.00,78,152.00
2018,1,17,16,2,0,0.00,3,5.00,6,12.00,0,0.00,0,0.00,9,17.00
2018,1,18,6,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.00
2018,1,18,7,3,0,0.00,7,12.00,23,54.00,0,0.00,0,0.00,30,66.00
2018,1,18,8,3,0,0.00,8,10.00,65,150.00,0,0.00,0,0.00,73,160.00
2018,1,18,9,3,0,0.00,13,18.00,77,164.00,1,2.00,0,0.00,91,184.00
2018,1,18,10,3,0,0.00,16,18.00,44,94.00,0,0.00,0,0.00,60,112.00
2018,1,18,11,3,0,0.00,14,17.00,50,117.00,2,6.00,0,0.00,66,140.00
2018,1,18,12,3,0,0.00,16,19.00,45,96.00,1,4.00,0,0.00,62,119.00
2018,1,18,13,3,0,0.00,20,26.00,66,148.00,1,4.00,0,0.00,87,178.00
2018,1,18,14,3,0,0.00,20,25.00,65,148.00,1,2.00,0,0.00,86,175.00
2018,1,18,15,3,0,0.00,15,20.00,46,98.00,2,6.00,0,0.00,63,124.00
2018,1,18,16,3,0,0.00,6,8.00,5,10.00,1,2.00,0,0.00,12,20.00
2018,1,19,7,4,0,0.00,9,13.00,26,72.00,2,6.00,0,0.00,37,91.00
2018,1,19,8,4,0,0.00,14,24.00,58,122.00,1,2.00,0,0.00,73,148.00
2018,1,19,9,4,0,0.00,12,18.00,64,134.00,0,0.00,0,0.00,76,152.00
2018,1,19,10,4,0,0.00,7,7.00,62,136.00,1,2.00,0,0.00,70,145.00
2018,1,19,11,4,0,0.00,15,20.00,65,134.00,3,8.00,0,0.00,83,162.00
2018,1,19,12,4,0,0.00,3,4.00,47,102.00,0,0.00,0,0.00,50,106.00
2018,1,19,13,4,0,0.00,10,13.00,72,158.00,0,0.00,0,0.00,82,171.00
2018,1,19,14,4,0,0.00,15,19.00,68,140.00,0,0.00,0,0.00,83,159.00
2018,1,19,15,4,0,0.00,9,11.00,58,120.00,1,4.00,0,0.00,68,135.00
2018,1,19,16,4,0,0.00,7,7.00,7,14.00,0,0.00,0,0.00,14,21.00
2018,1,20,7,5,0,0.00,0,0.00,16,36.00,0,0.00,0,0.00,16,36.00
2018,1,20,8,5,0,0.00,13,20.00,70,166.00,0,0.00,0,0.00,83,186.00
2018,1,20,9,5,0,0.00,14,18.00,98,208.00,1,2.00,0,0.00,113,228.00
2018,1,20,10,5,0,0.00,15,21.00,97,208.00,0,0.00,0,0.00,112,229.00
2018,1,20,11,5,0,0.00,11,14.00,57,114.00,0,0.00,0,0.00,69,134.00
2018,1,22,7,0,0,0.00,7,14.00,19,46.00,2,4.00,0,0.00,28,64.00
2018,1,22,8,0,0,0.00,5,8.00,62,140.00,1,2.00,0,0.00,68,150.00
2018,1,22,9,0,0,0.00,8,10.00,64,136.00,0,0.00,0,0.00,72,146.00
2018,1,22,10,0,0,0.00,13,14.00,45,102.00,0,0.00,0,0.00,59,124.00
2018,1,22,11,0,0,0.00,13,14.00,52,116.00,2,4.00,0,0.00,67,134.00
2018,1,22,12,0,0,0.00,16,21.00,45,100.00,1,2.00,0,0.00,62,123.00
2018,1,22,13,0,0,0.00,29,38.00,77,166.00,0,0.00,0,0.00,106,204.00
2018,1,22,14,0,0,0.00,13,18.00,70,152.00,0,0.00,0,0.00,83,170.00
2018,1,22,15,0,0,0.00,16,19.00,51,104.00,1,4.00,0,0.00,68,127.00
2018,1,22,16,0,0,0.00,9,11.00,11,24.00,1,2.00,0,0.00,21,37.00
2018,1,23,7,1,0,0.00,7,11.00,19,50.00,0,0.00,0,0.00,26,61.00
2018,1,23,8,1,0,0.00,15,24.00,69,154.00,0,0.00,0,0.00,85,183.00
2018,1,23,9,1,0,0.00,12,21.00,63,132.00,1,2.00,0,0.00,76,155.00
2018,1,23,10,1,0,0.00,7,8.00,39,86.00,1,2.00,0,0.00,47,96.00
2018,1,23,11,1,0,0.00,12,13.00,43,90.00,1,2.00,0,0.00,56,105.00
2018,1,23,12,1,0,0.00,16,19.00,53,116.00,2,6.00,0,0.00,71,141.00
2018,1,23,13,1,0,0.00,13,18.00,72,156.00,1,2.00,0,0.00,86,176.00
2018,1,23,14,1,0,0.00,19,25.00,56,122.00,2,6.00,0,0.00,77,153.00
2018,1,23,15,1,0,0.00,23,28.00,54,112.00,1,2.00,0,0.00,78,142.00
2018,1,23,16,1,0,0.00,4,4.00,8,16.00,0,0.00,0,0.00,12,20.00
2018,1,24,7,2,0,0.00,6,14.00,14,32.00,0,0.00,0,0.00,20,46.00
2018,1,24,8,2,0,0.00,5,11.00,38,86.00,0,0.00,0,0.00,43,97.00
2018,1,24,9,2,0,0.00,10,16.00,62,132.00,1,2.00,0,0.00,73,150.00
2018,1,24,10,2,0,0.00,10,11.00,47,100.00,1,4.00,0,0.00,58,115.00
2018,1,24,11,2,0,0.00,10,11.00,44,96.00,0,0.00,0,0.00,54,107.00
2018,1,24,12,2,0,0.00,19,33.00,34,74.00,3,6.00,0,0.00,56,113.00
2018,1,24,13,2,0,0.00,12,20.00,61,134.00,1,2.00,0,0.00,74,156.00
2018,1,24,14,2,0,0.00,14,19.00,74,158.00,0,0.00,0,0.00,88,177.00
2018,1,24,15,2,0,0.00,7,10.00,66,134.00,1,2.00,0,0.00,74,146.00
2018,1,24,16,2,0,0.00,5,5.00,4,8.00,0,0.00,0,0.00,9,13.00
2018,1,24,17,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00
2018,1,25,7,3,0,0.00,4,9.00,14,36.00,0,0.00,0,0.00,18,45.00
2018,1,25,8,3,0,0.00,10,11.00,23,54.00,0,0.00,0,0.00,33,65.00
2018,1,25,13,3,0,0.00,16,22.00,46,100.00,0,0.00,0,0.00,62,122.00
2018,1,25,14,3,0,0.00,10,14.00,56,128.00,0,0.00,0,0.00,66,142.00
2018,1,25,15,3,0,0.00,11,13.00,44,94.00,0,0.00,0,0.00,55,107.00
2018,1,25,16,3,0,0.00,3,3.00,3,6.00,0,0.00,0,0.00,6,9.00
2018,1,26,7,4,0,0.00,5,8.00,18,44.00,0,0.00,0,0.00,23,52.00
2018,1,26,8,4,0,0.00,11,13.00,53,114.00,0,0.00,0,0.00,64,127.00
2018,1,26,9,4,0,0.00,13,17.00,49,110.00,2,4.00,0,0.00,64,131.00
2018,1,26,10,4,0,0.00,10,15.00,47,106.00,2,4.00,0,0.00,59,125.00
2018,1,26,11,4,0,0.00,17,19.00,52,110.00,2,6.00,0,0.00,72,140.00
2018,1,26,12,4,0,0.00,10,18.00,63,140.00,0,0.00,0,0.00,73,158.00
2018,1,26,13,4,0,0.00,12,19.00,66,140.00,1,4.00,0,0.00,79,163.00
2018,1,26,14,4,0,0.00,17,22.00,72,154.00,2,4.00,0,0.00,91,180.00
2018,1,26,15,4,0,0.00,7,9.00,50,108.00,0,0.00,0,0.00,57,117.00
2018,1,26,16,4,0,0.00,6,6.00,6,12.00,0,0.00,0,0.00,12,18.00
2018,1,27,7,5,0,0.00,4,4.00,17,48.00,0,0.00,0,0.00,21,52.00
2018,1,27,8,5,0,0.00,10,14.00,62,138.00,0,0.00,0,0.00,72,152.00
2018,1,27,9,5,0,0.00,27,36.00,93,214.00,1,4.00,0,0.00,122,255.00
2018,1,27,10,5,0,0.00,17,19.00,98,216.00,1,2.00,0,0.00,116,237.00
2018,1,27,11,5,0,0.00,12,16.00,38,80.00,0,0.00,0,0.00,50,96.00
2018,1,29,7,0,0,0.00,6,12.00,25,54.00,0,0.00,0,0.00,31,66.00
2018,1,29,8,0,0,0.00,11,17.00,42,90.00,0,0.00,0,0.00,53,107.00
2018,1,29,9,0,0,0.00,9,14.00,70,144.00,0,0.00,0,0.00,79,158.00
2018,1,29,10,0,0,0.00,16,19.00,37,78.00,3,6.00,0,0.00,56,103.00
2018,1,29,11,0,0,0.00,8,11.00,46,102.00,0,0.00,0,0.00,54,113.00
2018,1,29,12,0,0,0.00,18,29.00,57,130.00,0,0.00,0,0.00,75,159.00
2018,1,29,13,0,0,0.00,17,26.00,55,122.00,2,6.00,0,0.00,74,154.00
2018,1,29,14,0,0,0.00,21,25.00,60,130.00,3,6.00,0,0.00,85,166.00
2018,1,29,15,0,0,0.00,17,24.00,49,100.00,0,0.00,0,0.00,66,124.00
2018,1,29,16,0,0,0.00,10,12.00,22,44.00,0,0.00,0,0.00,32,56.00
2018,1,30,7,1,0,0.00,2,2.00,33,84.00,1,2.00,0,0.00,36,88.00
2018,1,30,8,1,0,0.00,11,17.00,53,116.00,0,0.00,0,0.00,64,133.00
2018,1,30,9,1,0,0.00,13,13.00,80,170.00,1,2.00,0,0.00,94,185.00
2018,1,30,10,1,0,0.00,15,18.00,35,74.00,1,2.00,0,0.00,52,99.00
2018,1,30,11,1,0,0.00,8,8.00,54,118.00,1,2.00,0,0.00,63,128.00
2018,1,30,12,1,0,0.00,17,19.00,55,117.00,2,4.00,0,0.00,74,140.00
2018,1,30,13,1,0,0.00,18,31.00,77,166.00,0,0.00,0,0.00,95,197.00
2018,1,30,14,1,0,0.00,15,20.00,75,160.00,0,0.00,0,0.00,90,180.00
2018,1,30,15,1,0,0.00,14,18.00,47,96.00,2,4.00,0,0.00,63,118.00
2018,1,30,16,1,0,0.00,9,9.00,13,26.00,0,0.00,0,0.00,22,35.00
2018,1,30,17,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,1,31,7,2,0,0.00,4,8.00,24,58.00,1,2.00,0,0.00,29,68.00
2018,1,31,8,2,0,0.00,6,11.00,47,108.00,0,0.00,0,0.00,53,119.00
2018,1,31,9,2,0,0.00,16,19.00,62,126.00,1,2.00,0,0.00,79,147.00
2018,1,31,10,2,0,0.00,4,6.00,42,84.00,0,0.00,0,0.00,46,90.00
2018,1,31,11,2,0,0.00,11,11.00,49,104.00,3,8.00,0,0.00,63,123.00
2018,1,31,12,2,0,0.00,11,16.00,35,72.00,2,4.00,0,0.00,48,92.00
2018,1,31,13,2,0,0.00,21,27.00,70,158.00,3,6.00,0,0.00,94,191.00
2018,1,31,14,2,0,0.00,24,30.00,58,130.00,0,0.00,0,0.00,82,160.00
2018,1,31,15,2,0,0.00,14,17.00,38,76.00,0,0.00,0,0.00,52,93.00
2018,1,31,16,2,0,0.00,3,4.00,13,26.00,0,0.00,0,0.00,16,30.00
2018,2,1,7,3,0,0.00,0,0.00,15,36.00,0,0.00,0,0.00,16,41.00
2018,2,1,8,3,0,0.00,5,8.00,56,118.00,2,6.00,0,0.00,63,132.00
2018,2,1,9,3,0,0.00,11,16.00,65,138.00,1,0.00,0,0.00,77,154.00
2018,2,1,10,3,0,0.00,19,23.00,45,92.00,4,12.00,0,0.00,68,127.00
2018,2,1,11,3,0,0.00,8,8.00,60,124.00,2,6.00,0,0.00,70,138.00
2018,2,1,12,3,0,0.00,7,7.00,58,134.00,2,4.00,0,0.00,67,145.00
2018,2,1,13,3,0,0.00,15,21.00,68,152.00,1,2.00,0,0.00,84,175.00
2018,2,1,14,3,0,0.00,20,28.00,82,176.00,0,0.00,0,0.00,102,204.00
2018,2,1,15,3,0,0.00,10,10.00,58,126.00,0,0.00,0,0.00,69,137.00
2018,2,1,16,3,0,0.00,5,6.00,22,46.00,0,0.00,0,0.00,27,52.00
2018,2,2,7,4,0,0.00,3,5.00,23,50.00,1,2.00,0,0.00,28,58.00
2018,2,2,8,4,0,0.00,8,8.00,66,158.00,2,4.00,0,0.00,77,171.00
2018,2,2,9,4,0,0.00,20,34.00,78,175.00,2,4.00,0,0.00,101,217.00
2018,2,2,10,4,0,0.00,19,24.00,50,108.00,3,8.00,0,0.00,72,140.00
2018,2,2,11,4,0,0.00,22,27.00,69,146.00,2,4.00,0,0.00,93,177.00
2018,2,2,12,4,0,0.00,15,22.00,54,114.00,0,0.00,0,0.00,69,136.00
2018,2,2,13,4,0,0.00,16,23.00,62,134.00,2,4.00,0,0.00,80,161.00
2018,2,2,14,4,0,0.00,18,22.00,72,154.00,1,2.00,0,0.00,91,178.00
2018,2,2,15,4,0,0.00,13,18.00,39,82.00,0,0.00,0,0.00,52,100.00
2018,2,2,16,4,0,0.00,11,14.00,21,42.00,1,2.00,0,0.00,33,58.00
2018,2,3,7,5,0,0.00,3,6.00,10,28.00,0,0.00,0,0.00,13,34.00
2018,2,3,8,5,0,0.00,8,11.00,61,134.00,1,2.00,0,0.00,71,152.00
2018,2,3,9,5,0,0.00,27,45.00,89,208.00,1,2.00,0,0.00,117,255.00
2018,2,3,10,5,0,0.00,32,40.00,96,206.00,0,0.00,0,0.00,128,246.00
2018,2,3,11,5,0,0.00,28,33.00,58,116.00,0,0.00,0,0.00,86,149.00
2018,2,5,7,0,0,0.00,4,11.00,21,46.00,1,4.00,0,0.00,26,61.00
2018,2,5,8,0,0,0.00,8,8.00,74,172.00,1,4.00,0,0.00,83,184.00
2018,2,5,9,0,0,0.00,5,6.00,79,170.00,0,0.00,0,0.00,84,176.00
2018,2,5,10,0,0,0.00,13,16.00,41,82.00,2,6.00,0,0.00,56,104.00
2018,2,5,11,0,0,0.00,7,10.00,53,116.00,2,3.00,0,0.00,62,129.00
2018,2,5,12,0,0,0.00,15,20.00,68,142.00,1,4.00,0,0.00,84,166.00
2018,2,5,13,0,0,0.00,14,17.00,80,174.00,2,4.00,0,0.00,96,195.00
2018,2,5,14,0,0,0.00,15,19.00,66,143.00,0,0.00,0,0.00,81,162.00
2018,2,5,15,0,0,0.00,13,19.00,56,120.00,0,0.00,0,0.00,69,139.00
2018,2,5,16,0,0,0.00,9,9.00,29,58.00,1,2.00,0,0.00,39,69.00
2018,2,5,17,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00
2018,2,6,7,1,0,0.00,12,20.00,27,62.00,1,2.00,0,0.00,40,84.00
2018,2,6,8,1,0,0.00,18,24.00,69,152.00,0,0.00,0,0.00,87,176.00
2018,2,6,9,1,0,0.00,13,16.00,73,160.00,1,4.00,0,0.00,87,180.00
2018,2,6,10,1,0,0.00,11,13.00,51,108.00,0,0.00,0,0.00,62,121.00
2018,2,6,11,1,0,0.00,9,9.00,60,136.00,0,0.00,0,0.00,69,145.00
2018,2,6,12,1,0,0.00,15,22.00,52,110.00,1,2.00,0,0.00,68,134.00
2018,2,6,13,1,0,0.00,17,23.00,74,157.00,0,0.00,0,0.00,91,180.00
2018,2,6,14,1,0,0.00,18,21.00,66,140.00,1,4.00,0,0.00,85,165.00
2018,2,6,15,1,0,0.00,10,10.00,44,92.00,0,0.00,0,0.00,56,111.00
2018,2,6,16,1,0,0.00,8,9.00,18,38.00,2,6.00,0,0.00,28,53.00
2018,2,6,22,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,2,7,7,2,0,0.00,3,3.00,32,72.00,1,4.00,0,0.00,36,79.00
2018,2,7,8,2,0,0.00,13,20.00,54,122.00,0,0.00,0,0.00,67,142.00
2018,2,7,9,2,0,0.00,16,25.00,65,146.00,0,0.00,0,0.00,81,171.00
2018,2,7,10,2,0,0.00,8,9.00,38,82.00,2,4.00,0,0.00,48,95.00
2018,2,7,11,2,0,0.00,15,16.00,49,100.00,2,6.00,0,0.00,66,122.00
2018,2,7,12,2,0,0.00,17,18.00,54,114.00,2,6.00,0,0.00,73,138.00
2018,2,7,13,2,0,0.00,8,10.00,67,142.00,2,6.00,0,0.00,78,164.00
2018,2,7,14,2,0,0.00,15,23.00,58,122.00,0,0.00,0,0.00,73,145.00
2018,2,7,15,2,0,0.00,16,18.00,60,124.00,1,2.00,0,0.00,77,144.00
2018,2,7,16,2,0,0.00,6,7.00,15,30.00,0,0.00,0,0.00,21,37.00
2018,2,7,18,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.00
2018,2,8,7,3,0,0.00,3,5.00,25,58.00,0,0.00,0,0.00,28,63.00
2018,2,8,8,3,0,0.00,10,13.00,69,154.00,0,0.00,0,0.00,79,167.00
2018,2,8,9,3,0,0.00,14,22.00,63,142.00,1,2.00,0,0.00,78,166.00
2018,2,8,10,3,0,0.00,8,11.00,33,68.00,0,0.00,0,0.00,42,80.00
2018,2,8,11,3,0,0.00,17,25.00,53,114.00,1,2.00,0,0.00,71,141.00
2018,2,8,12,3,0,0.00,14,18.00,54,122.00,0,0.00,0,0.00,68,140.00
2018,2,8,13,3,0,0.00,12,14.00,60,132.00,0,0.00,0,0.00,72,146.00
2018,2,8,14,3,0,0.00,21,33.00,60,132.00,1,2.00,0,0.00,82,167.00
2018,2,8,15,3,0,0.00,14,19.00,40,86.00,2,4.00,0,0.00,56,109.00
2018,2,8,16,3,0,0.00,9,10.00,13,28.00,0,0.00,0,0.00,22,38.00
2018,2,9,7,4,0,0.00,5,9.00,18,42.00,1,2.00,0,0.00,24,53.00
2018,2,9,8,4,0,0.00,6,8.00,62,130.00,0,0.00,0,0.00,69,143.00
2018,2,9,9,4,0,0.00,13,21.00,62,130.00,0,0.00,0,0.00,75,151.00
2018,2,9,10,4,0,0.00,13,19.00,25,54.00,2,4.00,0,0.00,40,77.00
2018,2,9,11,4,0,0.00,16,18.00,42,88.00,0,0.00,0,0.00,59,112.00
2018,2,9,12,4,0,0.00,14,16.00,44,94.00,0,0.00,0,0.00,58,110.00
2018,2,9,13,4,0,0.00,18,23.00,49,108.00,1,2.00,0,0.00,68,133.00
2018,2,9,14,4,0,0.00,11,14.00,62,138.00,0,0.00,0,0.00,73,152.00
2018,2,9,15,4,0,0.00,9,15.00,61,128.00,0,0.00,0,0.00,70,143.00
2018,2,9,16,4,0,0.00,10,12.00,16,32.00,0,0.00,0,0.00,26,44.00
2018,2,10,7,5,0,0.00,3,6.00,4,10.00,1,4.00,0,0.00,8,20.00
2018,2,10,8,5,0,0.00,10,15.00,77,172.00,0,0.00,0,0.00,87,187.00
2018,2,10,9,5,0,0.00,17,25.00,110,240.00,0,0.00,0,0.00,127,265.00
2018,2,10,10,5,0,0.00,21,34.00,95,206.00,0,0.00,0,0.00,116,240.00
2018,2,10,11,5,0,0.00,13,14.00,61,122.00,0,0.00,0,0.00,74,136.00
2018,2,11,14,6,0,0.00,1,1.00,0,0.00,0,0.00,0,0.00,1,1.00
2018,2,14,7,2,0,0.00,5,5.00,15,44.00,0,0.00,0,0.00,20,49.00
2018,2,14,8,2,0,0.00,9,12.00,42,94.00,0,0.00,0,0.00,51,106.00
2018,2,14,9,2,0,0.00,18,21.00,47,104.00,0,0.00,0,0.00,65,125.00
2018,2,14,10,2,0,0.00,14,18.00,42,86.00,0,0.00,0,0.00,56,104.00
2018,2,14,11,2,0,0.00,12,19.00,46,100.00,0,0.00,0,0.00,58,119.00
2018,2,14,12,2,0,0.00,19,28.00,42,92.00,3,8.00,0,0.00,64,128.00
2018,2,14,13,2,0,0.00,23,28.00,61,136.00,1,2.00,0,0.00,85,166.00
2018,2,14,14,2,0,0.00,10,15.00,63,130.00,2,6.00,0,0.00,75,151.00
2018,2,14,15,2,0,0.00,12,14.00,58,118.00,0,0.00,0,0.00,70,132.00
2018,2,14,16,2,0,0.00,3,3.00,25,50.00,0,0.00,0,0.00,28,53.00
2018,2,15,7,3,0,0.00,5,8.00,22,54.00,0,0.00,0,0.00,27,62.00
2018,2,15,8,3,0,0.00,17,26.00,67,144.00,1,2.00,0,0.00,85,172.00
2018,2,15,9,3,0,0.00,10,11.00,72,160.00,0,0.00,0,0.00,82,171.00
2018,2,15,10,3,0,0.00,10,13.00,33,70.00,1,2.00,0,0.00,44,85.00
2018,2,15,11,3,0,0.00,12,13.00,36,78.00,3,6.00,0,0.00,51,97.00
2018,2,15,12,3,0,0.00,14,18.00,43,90.00,1,2.00,0,0.00,58,110.00
2018,2,15,13,3,0,0.00,19,25.00,67,138.00,0,0.00,0,0.00,86,163.00
2018,2,15,14,3,0,0.00,7,8.00,72,156.00,0,0.00,0,0.00,79,164.00
2018,2,15,15,3,0,0.00,11,13.00,51,106.00,3,6.00,0,0.00,65,125.00
2018,2,15,16,3,0,0.00,8,8.00,14,30.00,0,0.00,0,0.00,22,38.00
2018,2,16,7,4,0,0.00,5,9.00,19,44.00,0,0.00,0,0.00,24,53.00
2018,2,16,8,4,0,0.00,12,18.00,49,116.00,1,4.00,0,0.00,62,138.00
2018,2,16,9,4,0,0.00,11,17.00,77,164.00,0,0.00,0,0.00,88,181.00
2018,2,16,10,4,0,0.00,14,17.00,42,88.00,1,4.00,0,0.00,57,109.00
2018,2,16,11,4,0,0.00,16,19.00,56,116.00,3,8.00,0,0.00,75,143.00
2018,2,16,12,4,0,0.00,14,15.00,40,86.00,1,2.00,0,0.00,55,103.00
2018,2,16,13,4,0,0.00,14,19.00,64,144.00,1,3.00,0,0.00,79,166.00
2018,2,16,14,4,0,0.00,10,16.00,49,104.00,1,2.00,0,0.00,60,122.00
