ano,mes,dia,hora,Dia_semana,QTD_Associacao,R$_Associacao,QTD_App,R$_APP,QTD_Monitor,R$_Monitor,QTD_parquimetro,parquimetro,QTD_pdv,pdv,QTD_Total,R$_total
2016,3,29,18,1,0,0.00,38,36.00,110,107.00,0,0.00,0,0.00,148,143.00
2016,3,30,9,2,0,0.00,38,44.00,132,198.00,0,0.00,0,0.00,170,242.00
2016,3,30,10,2,0,0.00,65,69.00,366,463.00,0,0.00,0,0.00,431,532.00
2016,3,30,11,2,0,0.00,92,99.00,400,506.00,0,0.00,0,0.00,492,605.00
2016,3,30,12,2,0,0.00,55,62.00,259,336.00,0,0.00,0,0.00,314,398.00
2016,3,30,13,2,0,0.00,33,36.00,152,222.00,0,0.00,0,0.00,185,258.00
2016,3,30,14,2,0,0.00,74,80.00,213,279.00,0,0.00,0,0.00,287,359.00
2016,3,30,15,2,0,0.00,87,105.00,391,515.00,0,0.00,0,0.00,478,620.00
2016,3,30,16,2,0,0.00,77,85.00,398,512.00,0,0.00,0,0.00,475,597.00
2016,3,30,17,2,0,0.00,58,68.00,302,363.00,0,0.00,0,0.00,360,431.00
2016,3,30,18,2,0,0.00,28,29.00,100,106.00,0,0.00,0,0.00,128,135.00
2016,3,31,8,3,0,0.00,4,4.00,0,0.00,0,0.00,0,0.00,4,4.00
2016,3,31,9,3,0,0.00,35,46.00,142,201.00,0,0.00,0,0.00,177,247.00
2016,3,31,10,3,0,0.00,76,90.00,394,539.00,0,0.00,0,0.00,470,629.00
2016,3,31,11,3,0,0.00,74,82.00,410,539.00,0,0.00,0,0.00,484,621.00
2016,3,31,12,3,0,0.00,56,61.00,277,367.00,0,0.00,0,0.00,333,428.00
2016,3,31,13,3,0,0.00,25,27.00,169,232.00,0,0.00,0,0.00,194,259.00
2016,3,31,14,3,0,0.00,69,75.00,241,319.00,0,0.00,0,0.00,310,394.00
2016,3,31,15,3,0,0.00,78,89.00,410,563.00,0,0.00,0,0.00,488,652.00
2016,3,31,16,3,0,0.00,69,81.00,313,402.00,0,0.00,0,0.00,382,483.00
2016,3,31,17,3,0,0.00,59,65.00,282,348.00,0,0.00,0,0.00,341,413.00
2016,3,31,18,3,0,0.00,29,29.00,129,129.00,0,0.00,0,0.00,158,158.00
2016,4,1,8,4,0,0.00,3,4.00,0,0.00,0,0.00,0,0.00,3,4.00
2016,4,1,9,4,0,0.00,27,36.00,201,295.00,0,0.00,0,0.00,228,331.00
2016,4,1,10,4,0,0.00,56,60.00,454,622.00,0,0.00,0,0.00,510,682.00
